Course_ID,Course_Name,Department,Module,Lesson_Title,Content_Word_Count,Sentence_Count,Readability_Score,Grammar_Score,Learning_Objective_Match,Student_Rating,Completion_Rate,Feedback_Count,Reading_Time_Minutes,Publish_Date,Author,Difficulty_Level,Overall_Quality,Quality_Index,Performance,Completion_Status,Grammar_Category,Readability_Category
C1654,Web Development,AI&DS,Basics,Lesson 21,3755,244.0,70.3,51.8,61.4,5.0,86.1,1361,44,2023-11-15,Dr Ravi,Medium,Good,77.745,Excellent,In Progress,Average,Medium
C1655,Data Structures,AI&DS,Project,Lesson 5,2165,71.0,42.3,72.6,92.4,4.4,100.0,54,72,2024-01-01,Prof. Meena,Hard,Good,75.125,Good,Completed,Average,Hard
C1656,Web Development,AI&DS,Advanced,Lesson 19,4714,268.0,53.7,46.0,71.7,1.0,61.3,734,86,2024-06-21,Prof.Priya,,Average,43.185,Poor,In Progress,Average,Hard
C1657,AI Fundamentals,ECE,Basics,Lesson 16,4008,36.0,39.1,53.8,53.7,1.0,51.3,1119,9,2024-01-01,Unknown,,Good,39.485,Poor,Needs Attention,Average,Hard
C1658,Java Programming,AI&DS,Advanced,Lesson 10,100,51.0,41.7,71.2,69.1,1.5,84.2,1112,80,2025-01-15,Dr. Kumar,Easy,good,54.065,Poor,In Progress,Average,Hard
C1659,Web Development,AI&DS,Introduction,Lesson 18,1703,147.0,63.8,85.9,44.7,3.4,47.5,125,18,2024-01-01,Dr Ravi,hard,Good,67.325,Average,Needs Attention,Good,Medium
C1661,Web Development,AI&DS,Project,Lesson 9,4332,198.0,50.0,100.0,98.7,4.8,100.0,1030,30,2024-01-01,Dr Ravi,Easy,good,86.3,Excellent,Completed,Excellent,Hard
C1662,Web Development,IT,Project,Lesson 4,1908,50.0,39.3,77.3,46.8,2.6,49.6,562,45,2024-01-01,Dr Ravi,Easy,Poor,54.67,Poor,Needs Attention,Good,Hard
C1663,Machine Learning,AI&DS,Project,Lesson 25,4222,59.0,38.1,87.9,97.0,2.2,82.3,620,13,2024-05-23,Dr Ravi,hard,Poor,61.16,Poor,In Progress,Good,Hard
C1664,Machine Learning,IT,Basics,Lesson 17,4842,189.0,77.2,73.9,85.3,1.7,90.0,988,68,2024-01-01,Dr. Kumar,Easy,Excellent,65.975,Poor,Completed,Average,Medium
C1665,Web Development,ECE,Project,Lesson 17,4223,116.0,83.9,94.9,67.1,0.7,33.8,289,77,2024-01-01,Dr. Kumar,hard,Good,55.660000000000004,Poor,Needs Attention,Excellent,Easy
C1666,Data Structures,IT,Advanced,Lesson 16,4324,87.0,100.0,42.8,58.0,2.6,93.2,329,44,2023-03-18,Prof. Meena,Hard,good,69.94,Poor,Completed,Average,Easy
C1667,Data Structures,IT,Basics,Lesson 3,4584,182.0,46.4,94.5,97.8,2.9,78.0,363,16,2024-01-01,Prof. Meena,hard,Poor,68.225,Poor,In Progress,Excellent,Hard
C1668,AI Fundamentals,CSE,Advanced,Lesson 20,4807,126.0,52.3,100.0,85.9,4.6,100.0,835,67,2023-10-31,Prof. Meena,,Good,85.675,Excellent,Completed,Excellent,Hard
C1669,Java Programming,AI&DS,Project,Lesson 13,2105,282.0,81.5,65.9,70.5,4.4,78.0,1078,37,2025-04-28,Dr. Kumar,Medium,Excellent,78.85,Good,In Progress,Average,Easy
C1670,DBMS,AI&DS,Basics,Lesson 25,3536,156.0,68.3,73.0,56.3,3.9,89.9,1025,44,2024-01-01,Dr. Kumar,Easy,Excellent,76.705,Average,In Progress,Average,Medium
C1671,AI Fundamentals,IT,Project,Lesson 19,608,205.0,37.7,100.0,100.0,4.0,97.6,1243,1,2024-01-01,Prof. Meena,hard,Excellent,77.945,Good,Completed,Excellent,Hard
C1672,Data Structures,AI&DS,Basics,Lesson 17,730,56.0,71.5,95.6,59.3,1.2,34.0,173,25,2025-06-09,Prof.Priya,,Good,55.77499999999999,Poor,Needs Attention,Excellent,Medium
C1673,Machine Learning,CSE,Basics,Lesson 17,4350,217.0,70.8,100.0,68.6,5.0,83.7,1278,61,2024-01-01,Prof. Meena,hard,good,89.44,Excellent,In Progress,Excellent,Medium
C1674,AI Fundamentals,IT,Introduction,Lesson 21,5109,213.0,75.0,72.1,39.2,1.1,63.4,78,71,2025-05-22,Prof. Meena,hard,Average,56.055,Poor,In Progress,Average,Medium
C1675,AI Fundamentals,AI&DS,Advanced,Lesson 9,2056,96.0,70.7,45.4,99.6,1.0,95.3,538,76,2024-01-01,Unknown,Medium,Average,54.08500000000001,Poor,Completed,Average,Medium
C1676,DBMS,AI&DS,Introduction,Lesson 6,1928,117.0,35.9,91.1,61.1,1.3,39.5,888,59,2024-01-01,Dr. Kumar,Easy,Good,47.449999999999996,Poor,Needs Attention,Excellent,Hard
C1677,DBMS,CSE,Intermediate,Lesson 25,4113,41.0,83.3,96.2,62.7,0.5,82.2,164,20,2024-11-28,Dr Ravi,Hard,Good,64.315,Poor,In Progress,Excellent,Easy
C1678,Java Programming,AI&DS,Basics,Lesson 20,862,288.0,88.0,74.7,92.2,2.3,46.9,1172,43,2025-05-09,Prof. Meena,hard,Good,63.855000000000004,Poor,Needs Attention,Average,Easy
C1679,DBMS,IT,Advanced,Lesson 18,2726,210.0,58.9,59.4,53.3,2.6,39.7,995,73,2023-05-29,Prof. Meena,hard,Poor,53.114999999999995,Poor,Needs Attention,Average,Hard
C1680,Web Development,AI&DS,Project,Lesson 25,4614,135.0,72.2,58.0,55.8,2.3,47.5,1137,74,2024-01-01,Prof. Meena,hard,Average,55.849999999999994,Poor,Needs Attention,Average,Medium
C1681,DBMS,AI&DS,Basics,Lesson 25,1000,275.0,84.1,87.3,77.0,2.5,39.1,344,63,2024-01-01,Dr Ravi,Easy,Good,65.67,Poor,Needs Attention,Good,Easy
C1682,DBMS,CSE,Basics,Lesson 21,1613,178.0,97.3,74.9,72.7,4.6,77.3,814,42,2023-01-28,Dr Ravi,Hard,Excellent,86.11000000000001,Excellent,In Progress,Average,Easy
C1683,Machine Learning,CSE,Intermediate,Lesson 10,1167,92.0,0.0,75.6,48.0,0.5,56.8,914,62,2025-06-03,Dr Ravi,Easy,Good,33.26,Poor,Needs Attention,Good,Hard
C1684,Machine Learning,AI&DS,Basics,Lesson 17,857,163.0,45.3,93.4,58.3,2.5,0.0,336,51,2024-01-01,Unknown,hard,good,49.675,Poor,Needs Attention,Excellent,Hard
C1685,Data Structures,AI&DS,Basics,Lesson 4,1717,248.0,71.7,57.8,98.2,0.4,92.2,662,74,2024-01-01,Dr. Kumar,Easy,Poor,53.215,Poor,Completed,Average,Medium
C1686,Java Programming,CSE,Intermediate,Lesson 22,1146,185.0,93.3,78.0,76.3,3.6,100.0,380,16,2023-03-18,Unknown,Hard,Average,84.425,Average,Completed,Good,Easy
C1687,Machine Learning,IT,Basics,Lesson 9,3610,222.0,42.5,42.0,55.6,0.0,51.5,0,65,2024-01-01,Prof. Meena,hard,Poor,31.425,Poor,Needs Attention,Average,Hard
C1688,Python Programming,ECE,Introduction,Lesson 3,669,170.0,54.8,53.3,53.6,4.5,58.4,1433,56,2024-01-01,Dr. Kumar,Easy,good,65.70500000000001,Excellent,Needs Attention,Average,Hard
C1689,Data Structures,AI&DS,Introduction,Lesson 2,1620,263.0,73.0,48.2,52.1,2.9,89.9,361,18,2024-01-01,Prof.Priya,Medium,Good,65.68,Poor,In Progress,Average,Medium
C1690,DBMS,AI&DS,Basics,Lesson 11,4695,214.0,100.0,0.0,96.9,4.9,74.7,784,55,2024-01-01,Unknown,hard,Poor,69.34,Excellent,In Progress,Average,Easy
C1691,Python Programming,IT,Basics,Lesson 20,4865,246.0,100.0,43.8,38.4,1.2,57.7,1192,69,2024-01-01,Prof. Meena,Easy,Excellent,54.69,Poor,Needs Attention,Average,Easy
C1692,AI Fundamentals,AI&DS,Basics,Lesson 17,4070,203.0,100.0,99.7,70.8,2.8,95.3,1473,45,2023-08-19,Dr Ravi,Medium,Average,85.785,Poor,Completed,Excellent,Easy
C1693,Python Programming,IT,Project,Lesson 20,2461,,86.5,49.3,46.8,5.0,65.0,762,58,2023-10-01,Dr. Kumar,Easy,Average,76.95,Excellent,In Progress,Average,Easy
C1694,Data Structures,AI&DS,Advanced,Lesson 18,3436,257.0,92.9,100.0,52.4,5.0,87.0,302,7,2024-01-01,Dr Ravi,Easy,Average,95.625,Excellent,In Progress,Excellent,Easy
C1695,DBMS,CSE,Basics,Lesson 11,846,76.0,54.5,87.4,43.3,3.1,45.0,111,63,2024-01-01,Dr. Kumar,Easy,Average,63.075,Average,Needs Attention,Good,Hard
C1696,Machine Learning,IT,Intermediate,Lesson 7,1017,239.0,85.6,48.5,80.8,4.6,37.0,1024,13,2025-03-18,Dr. Kumar,Medium,good,68.52499999999999,Excellent,Needs Attention,Average,Easy
C1697,Python Programming,AI&DS,Project,Lesson 11,2864,17.0,77.8,79.9,84.3,1.1,61.8,989,84,2024-01-01,Dr. Kumar,Easy,good,58.385000000000005,Poor,In Progress,Good,Medium
C1698,Data Structures,AI&DS,Basics,Lesson 8,2894,26.0,64.3,58.0,39.0,5.0,57.4,1368,86,2023-11-25,Prof.Priya,hard,Good,72.055,Excellent,Needs Attention,Average,Medium
C1699,Python Programming,AI&DS,Basics,Lesson 6,4177,134.0,57.8,54.1,38.1,0.6,47.3,699,109,2024-01-01,Unknown,hard,Average,41.035,Poor,Needs Attention,Average,Hard
C1700,Java Programming,CSE,Introduction,Lesson 24,4134,291.0,100.0,78.8,49.9,3.3,92.2,942,52,2023-11-06,Unknown,Hard,good,82.94,Average,Completed,Good,Easy
C1701,AI Fundamentals,AI&DS,Basics,Lesson 9,4586,206.0,49.1,99.2,46.1,2.0,91.0,1227,25,2024-01-01,Dr. Kumar,hard,Average,67.27499999999999,Poor,Completed,Excellent,Hard
C1702,AI Fundamentals,AI&DS,Introduction,Lesson 7,4788,36.0,61.3,40.5,76.2,2.3,54.6,526,52,2023-05-15,Prof.Priya,,Good,50.17,Poor,Needs Attention,Average,Medium
C1703,Data Structures,CSE,Advanced,Lesson 20,3226,15.0,95.5,86.0,52.3,1.6,84.7,726,46,2024-05-12,Dr. Kumar,,Excellent,71.915,Poor,In Progress,Good,Easy
C1704,Data Structures,AI&DS,Basics,Lesson 7,1713,24.0,73.4,87.9,60.1,1.5,58.2,1511,26,2024-01-01,Dr Ravi,,Excellent,60.965,Poor,Needs Attention,Good,Medium
C1705,Data Structures,CSE,Project,Lesson 24,3492,271.0,46.4,57.8,55.1,4.7,49.7,224,18,2024-01-01,Prof. Meena,Hard,Good,64.19,Excellent,Needs Attention,Average,Hard
C1706,Machine Learning,AI&DS,Introduction,Lesson 13,4975,52.0,37.3,93.5,39.5,1.5,64.9,73,67,2024-01-01,Dr. Kumar,Medium,Good,54.68000000000001,Poor,In Progress,Excellent,Hard
C1707,Java Programming,ECE,Advanced,Lesson 18,4974,255.0,91.5,48.7,63.3,3.9,49.5,403,23,2023-02-21,Dr. Kumar,Hard,good,68.35000000000001,Average,Needs Attention,Average,Easy
C1709,Web Development,IT,Advanced,Lesson 11,165,172.0,47.7,94.3,37.4,0.7,31.3,1112,58,2025-01-10,Unknown,Hard,Good,45.96,Poor,Needs Attention,Excellent,Hard
C1710,Python Programming,AI&DS,Basics,Lesson 11,2865,33.0,54.2,66.4,89.3,2.2,100.0,381,63,2024-01-01,Dr. Kumar,Easy,Poor,63.35,Poor,Completed,Average,Hard
C1711,Data Structures,AI&DS,Basics,Lesson 5,4450,16.0,100.0,95.3,94.0,1.0,89.3,1338,55,2024-08-06,Unknown,hard,Excellent,72.685,Poor,In Progress,Excellent,Easy
C1712,Web Development,AI&DS,Advanced,Lesson 13,2450,132.0,0.0,43.3,66.5,5.0,38.8,680,26,2025-05-02,Prof.Priya,,good,48.585,Excellent,Needs Attention,Average,Hard
C1713,Java Programming,AI&DS,Project,Lesson 11,4449,28.0,41.1,65.6,61.1,4.0,70.1,1415,90,2023-06-10,Prof. Meena,Medium,Excellent,64.695,Good,In Progress,Average,Hard
C1714,Java Programming,AI&DS,Advanced,Lesson 19,2859,286.0,93.0,54.6,54.4,3.4,85.7,1015,19,2024-01-01,Prof.Priya,Easy,Average,74.44,Average,In Progress,Average,Easy
C1715,Web Development,ECE,Basics,Lesson 25,599,215.0,84.0,69.6,40.5,4.7,97.2,1316,7,2024-01-01,Unknown,,Poor,86.03999999999999,Excellent,Completed,Average,Easy
C1716,Web Development,AI&DS,Intermediate,Lesson 15,1075,77.0,74.6,49.3,97.9,1.8,64.4,1298,35,2024-04-03,Prof.Priya,hard,Average,54.655,Poor,In Progress,Average,Medium
C1717,AI Fundamentals,AI&DS,Basics,Lesson 24,3823,70.0,100.0,95.4,48.9,0.1,76.6,1160,83,2023-08-09,Unknown,Easy,Average,64.77000000000001,Poor,In Progress,Excellent,Easy
C1718,Web Development,ECE,Project,Lesson 25,500,123.0,100.0,95.3,40.4,5.0,58.3,1132,68,2023-08-23,Prof.Priya,Hard,good,90.485,Excellent,Needs Attention,Excellent,Easy
C1719,AI Fundamentals,AI&DS,Advanced,Lesson 25,789,169.0,97.8,54.7,86.3,2.1,75.8,914,37,2024-05-12,Dr Ravi,Hard,good,65.88499999999999,Poor,In Progress,Average,Easy
C1720,AI Fundamentals,AI&DS,Introduction,Lesson 12,4268,282.0,41.3,48.5,76.5,4.2,92.5,686,40,2024-09-17,Dr Ravi,hard,Poor,66.15,Good,Completed,Average,Hard
C1721,Python Programming,CSE,Basics,Lesson 7,3064,300.0,61.2,0.0,40.3,3.5,70.6,1232,47,2024-01-01,Prof. Meena,Medium,Average,50.419999999999995,Average,In Progress,Average,Medium
C1722,Web Development,AI&DS,Basics,Lesson 20,2644,6.0,56.5,75.1,48.8,1.5,58.7,1198,36,2024-01-01,Prof.Priya,,Good,53.64,Poor,Needs Attention,Good,Hard
C1723,Machine Learning,AI&DS,Basics,Lesson 11,1179,184.0,55.2,42.7,39.9,4.1,34.5,10,96,2024-01-01,Dr. Kumar,,Excellent,55.975,Good,Needs Attention,Average,Hard
C1724,Python Programming,CSE,Basics,Lesson 7,923,42.0,55.3,61.2,78.9,2.8,41.5,438,72,2023-08-09,Prof.Priya,,Average,54.224999999999994,Poor,Needs Attention,Average,Hard
C1725,DBMS,IT,Basics,Lesson 18,1261,285.0,86.1,49.3,79.7,2.8,67.1,123,40,2024-01-01,Prof. Meena,hard,Good,64.07,Poor,In Progress,Average,Easy
C1726,Java Programming,IT,Basics,Lesson 24,4164,258.0,71.5,61.1,100.0,2.0,89.8,1309,46,2023-09-30,Unknown,Medium,Poor,63.11,Poor,In Progress,Average,Medium
C1727,DBMS,IT,Intermediate,Lesson 10,100,211.0,97.8,51.0,80.4,0.0,95.4,296,72,2024-01-01,Prof. Meena,Hard,Good,56.28,Poor,Completed,Average,Easy
C1728,Python Programming,AI&DS,Project,Lesson 4,681,256.0,85.6,76.3,83.5,3.1,53.0,1039,65,2025-01-10,Dr. Kumar,Hard,Good,69.675,Average,Needs Attention,Good,Easy
C1729,Python Programming,CSE,Advanced,Lesson 15,3099,59.0,84.9,63.3,94.9,1.8,88.0,622,11,2023-01-03,Dr. Kumar,Medium,Excellent,65.45,Poor,In Progress,Average,Easy
C1730,Web Development,ECE,Introduction,Lesson 2,3595,299.0,71.6,70.0,100.0,4.7,37.6,455,77,2024-01-01,Unknown,,Poor,71.12,Excellent,Needs Attention,Average,Medium
C1731,Python Programming,IT,Advanced,Lesson 3,4723,25.0,47.6,79.4,82.0,2.1,83.8,204,77,2023-10-06,Prof. Meena,Easy,Good,61.11,Poor,In Progress,Good,Hard
C1732,Web Development,IT,Basics,Lesson 14,3649,231.0,99.8,62.4,70.1,3.5,88.7,669,63,2024-01-01,Dr. Kumar,Hard,Good,79.28999999999999,Average,In Progress,Average,Easy
C1733,Machine Learning,AI&DS,Intermediate,Lesson 17,820,35.0,85.6,62.0,73.1,3.0,47.7,642,9,2024-06-05,Unknown,Easy,Good,64.44,Average,Needs Attention,Average,Easy
C1734,Java Programming,IT,Project,Lesson 16,3715,100.0,76.1,47.1,40.8,2.0,0.0,1338,44,2024-01-01,Dr Ravi,Medium,Good,42.8,Poor,Needs Attention,Average,Medium
C1735,Web Development,AI&DS,Introduction,Lesson 6,595,28.0,84.9,97.2,56.2,2.8,58.3,1115,42,2024-01-01,Unknown,Easy,Excellent,73.985,Poor,Needs Attention,Excellent,Easy
C1736,Machine Learning,CSE,Basics,Lesson 14,4945,92.0,53.2,43.7,72.7,2.3,49.6,183,50,2024-01-01,Unknown,Medium,Good,47.94500000000001,Poor,Needs Attention,Average,Hard
C1737,DBMS,AI&DS,Project,Lesson 2,2848,199.0,88.4,100.0,58.2,4.8,46.4,174,46,2024-01-01,Prof.Priya,Easy,Good,85.18,Excellent,Needs Attention,Excellent,Easy
C1738,AI Fundamentals,AI&DS,Basics,Lesson 16,4956,200.0,93.0,95.8,80.1,1.7,56.8,17,72,2023-07-25,Dr. Kumar,Medium,Good,68.75999999999999,Poor,Needs Attention,Excellent,Easy
C1739,Python Programming,CSE,Basics,Lesson 14,531,250.0,85.8,57.9,66.6,1.1,97.5,1121,11,2024-01-01,Prof.Priya,Medium,Good,62.025,Poor,Completed,Average,Easy
C1740,DBMS,AI&DS,Introduction,Lesson 17,1808,102.0,76.4,83.6,88.5,3.2,42.2,1467,11,2024-01-01,Unknown,Medium,Good,67.64,Average,Needs Attention,Good,Medium
C1741,,IT,Basics,Lesson 6,3957,94.0,74.6,86.6,43.2,1.5,45.7,1033,59,2025-06-01,Prof. Meena,Medium,Average,58.44,Poor,Needs Attention,Good,Medium
C1742,Python Programming,AI&DS,Advanced,Lesson 18,4360,249.0,46.4,76.9,42.0,5.0,100.0,514,33,2025-01-01,Unknown,,Average,80.825,Excellent,Completed,Good,Hard
C1743,DBMS,AI&DS,Intermediate,Lesson 13,677,210.0,90.3,89.4,89.7,4.6,64.8,865,68,2023-01-06,Dr Ravi,Easy,Poor,85.48500000000001,Excellent,In Progress,Good,Easy
C1744,Machine Learning,AI&DS,Advanced,Lesson 21,4995,98.0,100.0,49.1,49.5,4.6,36.9,35,23,2024-10-02,Dr. Kumar,Hard,good,72.255,Excellent,Needs Attention,Average,Easy
C1745,Data Structures,AI&DS,Basics,Lesson 17,625,264.0,97.5,46.3,83.8,1.5,100.0,659,10,2024-01-01,Dr Ravi,hard,Good,64.95,Poor,Completed,Average,Easy
C1746,Web Development,AI&DS,Project,Lesson 4,1531,55.0,51.6,45.4,59.1,1.8,90.9,493,8,2024-01-01,Dr. Kumar,,Good,53.230000000000004,Poor,Completed,Average,Hard
C1747,Java Programming,IT,Intermediate,Lesson 22,3813,101.0,56.8,87.1,82.8,5.0,87.3,806,74,2024-01-01,Prof. Meena,Medium,Poor,83.435,Excellent,In Progress,Good,Hard
C1748,Python Programming,AI&DS,Basics,Lesson 21,1549,251.0,68.9,61.3,0.0,3.6,35.6,1020,63,2024-02-28,Prof. Meena,Medium,Good,61.269999999999996,Average,Needs Attention,Average,Medium
C1749,Machine Learning,AI&DS,Advanced,,2292,,96.6,82.1,68.9,4.3,91.7,143,16,2024-01-01,Dr. Kumar,Medium,Good,88.815,Good,Completed,Good,Easy
C1750,Data Structures,AI&DS,Basics,Lesson 7,4555,102.0,42.2,43.7,63.3,1.9,40.5,467,66,2024-01-01,Prof. Meena,hard,Average,40.975,Poor,Needs Attention,Average,Hard
C1751,Machine Learning,AI&DS,Intermediate,Lesson 17,3572,174.0,98.5,95.1,57.0,2.3,53.6,831,55,2024-01-01,Dr Ravi,Easy,good,72.92,Poor,Needs Attention,Excellent,Easy
C1752,Machine Learning,ECE,Basics,Lesson 3,4896,20.0,100.0,76.4,35.5,3.9,89.3,1249,20,2024-01-01,Prof.Priya,Hard,Average,85.36,Average,In Progress,Good,Easy
C1753,Python Programming,AI&DS,Project,Lesson 23,1213,194.0,46.8,73.5,61.8,3.7,76.9,1291,21,2023-11-22,Prof.Priya,Easy,Average,67.655,Average,In Progress,Average,Hard
C1754,Data Structures,AI&DS,Basics,Lesson 5,3888,132.0,45.8,61.5,67.2,0.4,47.2,1489,38,2024-01-01,Dr Ravi,,good,38.665,Poor,Needs Attention,Average,Hard
C1755,Python Programming,ECE,Intermediate,Lesson 23,3569,238.0,52.2,57.4,60.1,5.0,72.5,983,40,2024-01-01,Prof.Priya,Easy,Excellent,71.9,Excellent,In Progress,Average,Hard
C1756,Data Structures,AI&DS,Introduction,Lesson 20,983,56.0,54.1,55.1,41.6,3.6,41.2,994,16,2024-01-01,Dr Ravi,Easy,Poor,57.14,Average,Needs Attention,Average,Hard
C1757,DBMS,AI&DS,Basics,Lesson 22,2811,190.0,55.7,87.1,60.1,4.4,88.0,820,52,2024-01-08,Unknown,Easy,Average,79.69999999999999,Good,In Progress,Good,Hard
C1758,DBMS,AI&DS,Intermediate,Lesson 21,3096,180.0,80.3,91.6,82.0,4.1,72.8,918,88,2024-09-19,Prof. Meena,,Average,82.135,Good,In Progress,Excellent,Easy
C1759,Data Structures,IT,Basics,Lesson 11,818,246.0,45.9,51.1,81.9,3.2,65.8,853,34,2023-09-23,Dr. Kumar,Medium,good,56.61,Average,In Progress,Average,Hard
C1760,Java Programming,ECE,Project,Lesson 3,1935,205.0,68.0,70.4,80.0,3.4,33.1,1393,74,2024-01-01,Prof.Priya,hard,good,61.620000000000005,Average,Needs Attention,Average,Medium
C1761,DBMS,ECE,Basics,Lesson 6,1121,126.0,70.5,65.2,39.8,3.2,62.7,713,38,2024-01-01,Dr. Kumar,Easy,Good,65.665,Average,In Progress,Average,Medium
C1762,Python Programming,IT,Introduction,Lesson 13,1505,,85.2,85.0,100.0,4.4,99.3,1448,40,2024-01-01,Prof.Priya,hard,Good,88.81,Good,Completed,Good,Easy
C1763,Python Programming,ECE,Basics,Lesson 22,2017,66.0,90.5,76.2,56.5,1.1,79.8,703,77,2024-01-01,Unknown,Hard,good,64.235,Poor,In Progress,Good,Easy
C1764,Python Programming,AI&DS,Intermediate,Lesson 4,1613,25.0,44.0,85.9,36.4,0.6,31.4,1199,8,2024-01-01,Dr. Kumar,Easy,Average,42.355000000000004,Poor,Needs Attention,Good,Hard
C1765,Python Programming,AI&DS,Basics,Lesson 13,3169,244.0,51.5,100.0,71.4,1.9,37.2,1409,22,2024-01-01,Dr. Kumar,Hard,Good,56.715,Poor,Needs Attention,Excellent,Hard
C1766,AI Fundamentals,AI&DS,Project,Lesson 18,953,139.0,57.1,92.6,97.0,2.5,100.0,1105,14,2023-10-26,Unknown,,Good,72.425,Poor,Completed,Excellent,Hard
C1767,Python Programming,AI&DS,Introduction,Lesson 12,1480,271.0,0.0,90.1,77.9,1.0,41.6,761,86,2024-03-12,Dr Ravi,Medium,Poor,36.845,Poor,Needs Attention,Excellent,Hard
C1768,Machine Learning,AI&DS,Introduction,Lesson 17,2956,169.0,39.9,0.0,80.5,1.9,93.8,669,33,2024-01-01,Dr Ravi,Medium,Average,40.135000000000005,Poor,Completed,Average,Hard
C1769,Machine Learning,AI&DS,Basics,,2729,78.0,73.9,79.7,76.3,4.6,87.3,0,68,2023-07-19,Prof. Meena,,Good,83.46000000000001,Excellent,In Progress,Good,Medium
C1770,Machine Learning,ECE,Basics,Lesson 18,100,268.0,99.6,75.1,99.4,0.3,40.6,827,12,2024-04-30,Dr. Kumar,hard,good,53.595,Poor,Needs Attention,Good,Easy
C1771,Python Programming,AI&DS,Basics,Lesson 8,4870,155.0,97.9,99.7,98.7,0.4,64.8,1170,66,2024-01-01,Prof.Priya,Medium,Good,64.75999999999999,Poor,In Progress,Excellent,Easy
C1772,AI Fundamentals,CSE,Intermediate,Lesson 3,3103,189.0,90.9,89.6,59.6,5.0,81.7,231,29,2024-11-05,Unknown,,Good,91.465,Excellent,In Progress,Good,Easy
C1773,DBMS,ECE,Basics,Lesson 6,1585,122.0,89.8,73.0,65.9,1.5,50.2,1016,14,2023-05-08,Prof.Priya,Hard,Poor,59.74,Poor,Needs Attention,Average,Easy
C1774,Python Programming,ECE,Intermediate,Lesson 12,2104,227.0,63.1,69.6,70.3,3.2,94.0,498,15,2024-01-01,Prof. Meena,Medium,Excellent,71.175,Average,Completed,Average,Medium
C1775,DBMS,IT,Intermediate,Lesson 10,3129,280.0,92.6,95.5,57.1,3.7,65.0,658,47,2024-12-30,Prof.Priya,hard,Average,82.225,Average,In Progress,Excellent,Easy
C1776,AI Fundamentals,CSE,Basics,Lesson 9,612,22.0,94.6,50.2,58.0,0.0,79.2,395,22,2024-01-01,Prof.Priya,Easy,Good,52.040000000000006,Poor,In Progress,Average,Easy
C1777,Machine Learning,CSE,Project,Lesson 18,518,242.0,35.3,95.3,73.6,1.4,100.0,967,82,2024-09-23,Prof. Meena,Easy,Good,61.05,Poor,Completed,Excellent,Hard
C1778,Machine Learning,IT,Project,Lesson 2,1601,231.0,35.9,0.0,42.0,2.8,86.5,18,87,2024-09-04,Prof.Priya,hard,Excellent,43.075,Poor,In Progress,Average,Hard
C1779,Machine Learning,AI&DS,Introduction,Lesson 12,3699,95.0,69.2,85.8,92.1,2.1,100.0,473,76,2025-06-12,Prof. Meena,Medium,Average,71.35,Poor,Completed,Good,Medium
C1780,AI Fundamentals,AI&DS,Advanced,Lesson 3,2935,235.0,54.9,85.7,56.1,4.1,45.0,166,7,2024-01-01,Prof.Priya,Easy,Good,68.75,Good,Needs Attention,Good,Hard
C1781,Java Programming,IT,Basics,Lesson 23,597,17.0,79.8,42.8,81.7,2.3,31.3,0,1,2024-01-01,Prof.Priya,Medium,Good,50.71,Poor,Needs Attention,Average,Medium
C1782,Machine Learning,ECE,Introduction,Lesson 3,4735,,92.2,52.3,86.3,1.1,82.6,1133,28,2024-01-01,Dr. Kumar,Hard,Excellent,59.24499999999999,Poor,In Progress,Average,Easy
C1783,DBMS,AI&DS,Basics,Lesson 1,4611,200.0,38.0,45.1,85.7,0.6,69.1,356,29,2024-01-01,Dr. Kumar,Hard,Good,38.195,Poor,In Progress,Average,Hard
C1784,Python Programming,AI&DS,Basics,Lesson 24,4968,288.0,51.8,79.9,66.2,5.0,76.2,319,6,2024-01-01,Prof.Priya,hard,Good,78.16499999999999,Excellent,In Progress,Good,Hard
C1785,DBMS,IT,Basics,Lesson 8,2551,26.0,76.6,85.2,41.2,1.8,100.0,996,74,2024-01-01,Dr Ravi,,Good,71.25,Poor,Completed,Good,Medium
C1786,Web Development,ECE,Basics,Lesson 16,1225,34.0,46.1,42.4,65.3,4.5,95.9,826,72,2024-01-01,Unknown,,Average,68.305,Excellent,Completed,Average,Hard
C1787,Machine Learning,IT,Introduction,Lesson 19,3975,,76.9,92.9,100.0,1.2,41.7,266,30,2024-01-01,Dr Ravi,Easy,Average,57.99000000000001,Poor,Needs Attention,Excellent,Medium
C1788,Java Programming,AI&DS,Intermediate,Lesson 18,4124,70.0,77.8,61.0,50.1,4.0,70.5,1397,35,2025-04-26,Dr. Kumar,Easy,Good,72.80000000000001,Good,In Progress,Average,Medium
C1789,Java Programming,AI&DS,Advanced,Lesson 2,4473,99.0,55.7,93.4,47.0,2.6,86.0,18,82,2023-09-09,Prof.Priya,Medium,Poor,70.075,Poor,In Progress,Excellent,Hard
C1790,DBMS,IT,Project,Lesson 14,2876,49.0,82.8,73.7,36.5,3.7,97.5,355,64,2024-12-08,Unknown,hard,Excellent,80.825,Average,Completed,Average,Easy
C1791,Python Programming,AI&DS,Advanced,Lesson 14,922,101.0,0.0,69.2,92.1,2.3,98.6,567,26,2025-04-13,Prof.Priya,hard,Good,50.82,Poor,Completed,Average,Hard
C1792,AI Fundamentals,AI&DS,Intermediate,Lesson 25,1746,137.0,77.0,74.5,39.1,2.5,76.5,1150,53,2024-01-01,Prof. Meena,hard,good,68.175,Poor,In Progress,Average,Medium
